,pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_tranflag,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_facility,st_j,st_jerr,st_jlim,st_h,st_herr,st_hlim,dec_str_deg
3525,K2-62,c,K2-62 c,Transit,0,2,16.1966,0.0012,-0.0012,0.0,0.1148,0.0025,-0.0025,0.0,,,,,,,,,,,,,,0.191,0.02,-0.02,0.0,,,,,0,0,1,22h17m27.40s,334.364166,-12d11m15.0s,-12.187498,112.83,0.49,-0.49,0.0,112.83,0.49,-0.49,0.0,12.397,0.04,0.0,12.043,,0.0,4880.0,216.0,-216.0,0.0,0.77,0.05,-0.05,0.0,0.73,0.05,-0.05,0.0,2016-07-18,1,,,,,0.05375,0.005,-0.005,0.0,2456991.5442,0.0024,-0.0024,0.0,,,,,K2,10.374,0.023,0.0,9.811,0.025,0.0,-11.8125
3526,K2-63,b,K2-63 b,Transit,0,2,20.257,0.0072,-0.0072,0.0,0.1627,0.0097,-0.0097,0.0,,,,,,,,,,,,,,0.287,0.08800000000000001,-0.08800000000000001,0.0,,,,,0,0,1,22h13m42.40s,333.426666,-12d03m58.9s,-12.066374,524.41,21.79,-21.79,0.0,524.41,21.79,-21.79,0.0,12.876,0.02,0.0,12.727,,0.0,6771.0,303.0,-303.0,0.0,1.4,0.25,-0.25,0.0,1.63,0.48,-0.48,0.0,2016-07-18,1,,,,,0.22875,0.0175,-0.0175,0.0,2456989.5929,0.0099,-0.0099,0.0,,,,,K2,11.606,0.021,0.0,11.32,0.021,0.0,-11.933638888888888
3527,K2-64,b,K2-64 b,Transit,0,1,6.53044,0.00067,-0.00067,0.0,0.0619,0.0019,-0.0019,0.0,,,,,,,,,,,,,,0.185,0.023,-0.023,0.0,,,,,0,0,1,22h09m39.27s,332.41360499999996,-11d25m43.5s,-11.428742,506.87,12.91,-12.91,0.0,506.87,12.91,-12.91,0.0,14.085999999999999,0.01,0.0,13.915,,0.0,5312.0,82.0,-82.0,0.0,0.74,0.07,-0.07,0.0,0.73,0.08,-0.08,0.0,2016-07-18,1,,,,,0.1275,0.005,-0.005,0.0,2456986.1918,0.0033,-0.0033,0.0,,,,,K2,12.665,0.026000000000000002,0.0,12.258,0.023,0.0,-10.571250000000001
3528,K2-65,b,K2-65 b,Transit,0,1,12.6475,0.0013,-0.0013,0.0,0.1014,0.0039,-0.0039,0.0,,,,,,,,,,,,,,0.141,0.034,-0.034,0.0,,,,,0,0,1,22h12m50.82s,333.21176099999997,-10d55m31.4s,-10.925379,78.06,11.17,-15.66,0.0,,,,,10.800999999999998,0.084,0.0,,,,5213.0,336.0,-336.0,0.0,0.87,0.1,-0.1,0.0,0.84,0.12,-0.12,0.0,2016-07-18,1,,,,,0.1429167,0.0145833,-0.0145833,0.0,2456986.3303,0.0031,-0.0031,0.0,,,,,K2,8.967,0.035,0.0,8.457,0.033,0.0,-9.074611111111112
3552,WASP-2,b,WASP-2 b,Transit,0,1,2.152175,1.2e-05,-1.1e-05,0.0,0.031439999999999996,0.00088,-0.0008699999999999999,0.0,,,,0.0,84.49,0.17,-0.18,0.0,0.931,0.06,-0.058,0.0,Mass,1.081,0.040999999999999995,-0.04,0.0,0.914,0.074,-0.071,0.0,0,0,0,20h30m54.13s,307.725542,+06d25m46.3s,6.429536,153.89,1.62,-1.62,0.0,153.89,1.62,-1.62,0.0,11.88,0.1,0.0,11.564,,0.0,5180.0,190.0,-190.0,0.0,0.9,0.08,-0.07,0.0,0.87,0.03,-0.03,0.0,2019-09-26,1,295.89973,19.0698,-18.43414,0.0,0.07451,0.00099,-0.0009400000000000001,0.0,2458339.00342,0.00028,-0.00027,0.0,0.749,0.012,-0.013,0.0,SuperWASP,10.166,0.027000000000000003,0.0,9.752,0.026000000000000002,0.0,6.429527777777778
3554,WASP-4,b,WASP-4 b,Transit,0,1,1.33823147,2e-08,-2e-08,0.0,0.0226,0.0007,-0.0008,0.0,0.0,,,0.0,89.06,0.65,-0.84,0.0,1.186,0.09,-0.098,0.0,Mass,1.321,0.039,-0.039,0.0,,,,0.0,1,0,0,23h34m15.08s,353.562841,-42d03m41.1s,-42.061428,269.21,3.75,-3.75,0.0,269.21,3.75,-3.75,0.0,12.5,,0.0,12.315999999999999,,0.0,5400.0,90.0,-90.0,0.0,0.86,0.08,-0.09,0.0,0.89,0.03,-0.03,0.0,2019-08-15,1,376.94638,28.6047,-31.147340000000003,0.0,,,,0.0,2455804.5157520003,1.9e-05,-1.9e-05,0.0,,,,0.0,SuperWASP,11.179,0.025,0.0,10.842,0.026000000000000002,0.0,-41.938583333333334
3555,WASP-5,b,WASP-5 b,Transit,0,1,1.6284279,2.2e-06,-4.9e-06,0.0,0.0267,0.0012,-0.0008,0.0,0.038,0.026,-0.018,0.0,86.9,2.8,-0.7,0.0,1.58,0.13,-0.1,0.0,Mass,1.087,0.068,-0.071,0.0,1.64,0.35,-0.21,0.0,0,0,0,23h57m23.76s,359.348991,-41d16m37.7s,-41.277149,311.88,3.41,-3.41,0.0,311.88,3.41,-3.41,0.0,12.3,,0.0,11.995999999999999,,0.0,5700.0,100.0,-100.0,0.0,0.96,0.13,-0.09,0.0,1.03,0.06,-0.07,0.0,2014-10-29,1,502.15,41.32,-31.78,0.0,0.0987,0.0022,-0.002,0.0,2454373.99598,0.00025,-0.00018999999999999998,0.0,0.31,0.06,-0.28,0.0,SuperWASP,10.949000000000002,0.021,0.0,10.65,0.025,0.0,-40.722861111111115
3556,WASP-6,b,WASP-6 b,Transit,0,1,3.36101,2.8e-06,-2.8e-06,0.0,,,,0.0,0.05,0.02,-0.02,0.0,88.47,0.56,-0.56,0.0,0.37,0.08,-0.08,0.0,Mass,1.03,0.1,-0.1,0.0,,,,0.0,0,0,0,23h12m37.74s,348.157246,-22d40m26.2s,-22.673937,198.23,1.63,-1.63,0.0,198.23,1.63,-1.63,0.0,11.9,,0.0,11.975999999999999,,0.0,5450.0,100.0,-100.0,0.0,0.55,0.17,-0.17,0.0,0.73,0.07,-0.07,0.0,2018-09-06,1,117.5971,25.4264,-25.4264,0.0,,,,0.0,,,,0.0,,,,0.0,SuperWASP,10.769,0.026000000000000002,0.0,10.445,0.025,0.0,-21.326055555555556
3557,WASP-7,b,WASP-7 b,Transit,0,1,4.9546416,3.5e-06,-3.5e-06,0.0,0.0617,0.0011,-0.0011,0.0,,,,,87.03,0.93,-0.93,0.0,0.96,0.13,-0.13,0.0,Mass,1.33,0.09300000000000001,-0.09300000000000001,0.0,0.55,0.13,-0.13,0.0,0,0,0,20h44m10.23s,311.04260899999997,-39d13m31.0s,-39.225273,163.05,1.29,-1.29,0.0,163.05,1.29,-1.29,0.0,9.51,,0.0,9.377,,0.0,6400.0,100.0,-100.0,0.0,1.28,0.07,-0.07,0.0,1.43,0.09,-0.09,0.0,2016-01-14,1,305.1168,41.3179,-41.3179,0.0,,,,,2455446.6349299997,0.0003,-0.0003,0.0,,,,,SuperWASP,8.648,0.027000000000000003,0.0,8.414,0.042,0.0,-38.77472222222222
3558,WASP-8,b,WASP-8 b,Transit,0,2,8.15872,1.5e-05,-1.5e-05,0.0,,,,0.0,0.31,0.0,0.0,0.0,88.55,0.16,-0.16,0.0,2.54,0.33,-0.33,0.0,Mass,1.13,0.05,-0.05,0.0,,,,0.0,0,0,0,23h59m36.07s,359.900292,-35d01m53.0s,-35.031391,90.19,0.36,-0.36,0.0,90.19,0.36,-0.36,0.0,9.79,,0.0,9.612,,0.0,5600.0,80.0,-80.0,0.0,1.34,0.26,-0.26,0.0,1.03,0.04,-0.04,0.0,2018-10-26,1,807.2882,104.8839,-104.8839,0.0,,,,0.0,,,,0.0,,,,0.0,SuperWASP,8.501,0.027000000000000003,0.0,8.218,0.049,0.0,-34.96861111111111
3581,K2-66,b,K2-66 b,Transit,0,1,5.06963,0.00081,-0.00081,0.0,0.059829999999999994,0.00072,-0.00072,0.0,0.0,,,0.0,86.6,2.4,-4.4,0.0,0.06702000000000001,0.01133,-0.01133,0.0,Mass,0.222,0.03,-0.021,0.0,7.8,2.7,-2.7,0.0,0,0,1,22h06m06.41s,331.526703,-10d42m41.6s,-10.711549,520.43,23.47,-23.47,0.0,520.43,23.47,-23.47,0.0,11.71,0.18600000000000003,0.0,11.995999999999999,,0.0,5887.0,46.0,-46.0,0.0,1.11,0.04,-0.04,0.0,1.67,0.12,-0.12,0.0,2019-07-25,1,21.3,3.6,-3.6,0.0,0.19625,0.01875,-0.0108333,0.0,,,,0.0,0.47,0.31,-0.31,0.0,K2,10.948,0.023,0.0,10.664000000000001,0.026000000000000002,0.0,-9.288444444444446
3582,K2-68,b,K2-68 b,Transit,0,1,8.05428,0.00082,-0.00082,0.0,0.0708,0.0031,-0.0031,0.0,,,,,,,,,,,,,,0.141,0.021,-0.021,0.0,,,,,0,0,1,22h16m04.75s,334.019775,-10d34m02.3s,-10.567317999999998,169.47,1.25,-1.25,0.0,169.47,1.25,-1.25,0.0,12.977,0.05,0.0,12.657,,0.0,4746.0,96.0,-96.0,0.0,0.73,0.1,-0.1,0.0,0.68,0.09,-0.09,0.0,2016-07-18,1,,,,,0.11333330000000001,0.0045833,-0.0045833,0.0,2456982.3281,0.0038,-0.0038,0.0,,,,,K2,11.139000000000001,0.027000000000000003,0.0,10.651,0.021,0.0,-9.432694444444445
3583,K2-69,b,K2-69 b,Transit,0,1,7.06599,0.0005,-0.0005,0.0,0.0591,0.0025,-0.0025,0.0,,,,,,,,,,,,,,0.207,0.032,-0.032,0.0,,,,,0,0,1,22h23m02.29s,335.759552,-10d29m18.9s,-10.48858,181.63,1.57,-1.57,0.0,181.63,1.57,-1.57,0.0,14.807,,0.0,15.057,,0.0,4127.0,190.0,-190.0,0.0,0.55,0.07,-0.07,0.0,0.49,0.07,-0.07,0.0,2016-07-18,1,,,,,0.0675,0.0045833,-0.0045833,0.0,2456982.7825,0.0023,-0.0023,0.0,,,,,K2,12.607999999999999,0.022000000000000002,0.0,11.933,0.025,0.0,-9.511416666666667
3584,K2-70,b,K2-70 b,Transit,0,1,13.97896,0.00095,-0.00095,0.0,0.1112,0.004,-0.004,0.0,,,,,,,,,,,,,,0.258,0.042,-0.042,0.0,,,,,0,0,1,22h33m54.19s,338.4758,-10d05m05.8s,-10.084946,234.47,3.48,-3.48,0.0,234.47,3.48,-3.48,0.0,12.989,0.03,0.0,12.777999999999999,,0.0,5622.0,268.0,-268.0,0.0,0.94,0.1,-0.1,0.0,0.93,0.14,-0.14,0.0,2016-07-18,1,,,,,0.1466667,0.0041667,-0.0041667,0.0,2456984.4435,0.0021,-0.0021,0.0,,,,,K2,11.355,0.023,0.0,10.935,0.021,0.0,-9.915055555555554
3585,K2-71,b,K2-71 b,Transit,0,1,6.98541,0.00075,-0.00075,0.0,0.0559,0.0025,-0.0025,0.0,,,,,,,,,,,,,,0.192,0.028999999999999998,-0.028999999999999998,0.0,,,,,0,0,1,22h46m53.86s,341.724426,-09d52m53.8s,-9.881619,153.86,1.22,-1.22,0.0,153.86,1.22,-1.22,0.0,14.875,,0.0,15.189,,0.0,4006.0,133.0,-133.0,0.0,0.48,0.06,-0.06,0.0,0.43,0.05,-0.05,0.0,2016-07-18,1,,,,,0.05875,0.00625,-0.00625,0.0,2456987.3785,0.0031,-0.0031,0.0,,,,,K2,12.597999999999999,0.022000000000000002,0.0,11.927,0.026000000000000002,0.0,-8.118388888888889
3586,K2-72,b,K2-72 b,Transit,0,4,5.577212,0.000417,-0.000419,0.0,0.04,0.004,-0.005,0.0,0.11,0.196982,-0.087659,0.0,89.15,0.59,-0.86,0.0,,,,0.0,,0.096,0.01,-0.01,0.0,,,,0.0,0,0,1,22h18m29.27s,334.621979,-09d36m44.6s,-9.612382,66.56,0.2,-0.2,0.0,66.56,0.2,-0.2,0.0,15.309000000000001,0.05,0.0,14.279000000000002,,0.0,3360.47,87.24,-86.34,0.0,0.27,0.08,-0.09,0.0,0.33,0.03,-0.03,0.0,2017-10-26,1,,,,0.0,,,,0.0,2457010.376,0.002,-0.002,0.0,,,,0.0,K2,11.685,0.023,0.0,11.122,0.021,0.0,-8.387611111111111
3587,K2-72,c,K2-72 c,Transit,0,4,15.189034,0.003128,-0.003149,0.0,0.078,0.007,-0.01,0.0,0.11,0.20197,-0.091536,0.0,89.54,0.32,-0.44,0.0,,,,0.0,,0.10300000000000001,0.012,-0.012,0.0,,,,0.0,0,0,1,22h18m29.27s,334.621979,-09d36m44.6s,-9.612382,66.56,0.2,-0.2,0.0,66.56,0.2,-0.2,0.0,15.309000000000001,0.05,0.0,14.279000000000002,,0.0,3360.47,87.24,-86.34,0.0,0.27,0.08,-0.09,0.0,0.33,0.03,-0.03,0.0,2017-10-26,1,,,,0.0,,,,0.0,2456989.465,0.005,-0.005,0.0,,,,0.0,K2,11.685,0.023,0.0,11.122,0.021,0.0,-8.387611111111111
3588,K2-72,d,K2-72 d,Transit,0,4,7.760178,0.001496,-0.001496,0.0,0.05,0.004,-0.006,0.0,0.11,0.20783200000000002,-0.09233,0.0,89.26,0.5,-0.69,0.0,,,,0.0,,0.09,0.011000000000000001,-0.011000000000000001,0.0,,,,0.0,0,0,1,22h18m29.27s,334.621979,-09d36m44.6s,-9.612382,66.56,0.2,-0.2,0.0,66.56,0.2,-0.2,0.0,15.309000000000001,0.05,0.0,14.279000000000002,,0.0,3360.47,87.24,-86.34,0.0,0.27,0.08,-0.09,0.0,0.33,0.03,-0.03,0.0,2017-10-26,1,,,,0.0,,,,0.0,2456984.788,0.008,-0.007,0.0,,,,0.0,K2,11.685,0.023,0.0,11.122,0.021,0.0,-8.387611111111111
3589,K2-72,e,K2-72 e,Transit,0,4,24.158868,0.003726,-0.00385,0.0,0.106,0.009,-0.013,0.0,0.11,0.198676,-0.086832,0.0,89.68,0.22,-0.32,0.0,,,,0.0,,0.115,0.012,-0.012,0.0,,,,0.0,0,0,1,22h18m29.27s,334.621979,-09d36m44.6s,-9.612382,66.56,0.2,-0.2,0.0,66.56,0.2,-0.2,0.0,15.309000000000001,0.05,0.0,14.279000000000002,,0.0,3360.47,87.24,-86.34,0.0,0.27,0.08,-0.09,0.0,0.33,0.03,-0.03,0.0,2017-10-26,1,,,,0.0,,,,0.0,2456987.054,0.005,-0.005,0.0,,,,0.0,K2,11.685,0.023,0.0,11.122,0.021,0.0,-8.387611111111111
3590,K2-73,b,K2-73 b,Transit,0,1,7.49543,0.00059,-0.00059,0.0,0.07619,0.00072,-0.00072,0.0,,,,,,,,,,,,,,0.21899999999999997,0.019,-0.019,0.0,,,,,0,0,1,22h20m06.12s,335.025482,-09d03m21.9s,-9.056092999999999,271.27,2.54,-2.54,0.0,271.27,2.54,-2.54,0.0,11.345,0.146,0.0,11.715,,0.0,5922.0,76.0,-76.0,0.0,1.05,0.03,-0.03,0.0,1.06,0.07,-0.07,0.0,2016-07-18,1,,,,,0.15083329999999998,0.0035417,-0.0035417,0.0,2456987.6741,0.0023,-0.0023,0.0,,,,,K2,10.695,0.026000000000000002,0.0,10.382,0.021,0.0,-8.943916666666667
3591,K2-74,b,K2-74 b,Transit,0,1,19.5666,0.0033,-0.0033,0.0,0.1402,0.0015,-0.0015,0.0,,,,,,,,,,,,,,0.20600000000000002,0.017,-0.017,0.0,,,,,0,0,1,22h39m40.64s,339.919342,-08d42m52.2s,-8.714505,381.85,6.78,-6.78,0.0,381.85,6.78,-6.78,0.0,12.588,0.031,0.0,12.436,,0.0,6060.0,86.0,-86.0,0.0,0.96,0.03,-0.03,0.0,0.98,0.06,-0.06,0.0,2016-07-18,1,,,,,0.2133333,0.00625,-0.00625,0.0,2456997.9992,0.0045,-0.0045,0.0,,,,,K2,11.427,0.027000000000000003,0.0,11.177,0.026000000000000002,0.0,-7.2855
3592,K2-75,b,K2-75 b,Transit,0,2,7.8142,0.0021,-0.0021,0.0,0.081,0.0014,-0.0014,0.0,,,,,,,,,,,,,,0.23800000000000002,0.028999999999999998,-0.028999999999999998,0.0,,,,,0,0,1,22h35m22.76s,338.844849,-07d28m11.5s,-7.469853,570.86,15.34,-15.34,0.0,570.86,15.34,-15.34,0.0,12.700999999999999,0.031,0.0,12.589,,0.0,5995.0,94.0,-94.0,0.0,1.16,0.06,-0.06,0.0,1.56,0.15,-0.15,0.0,2016-07-18,1,,,,,0.22833330000000002,0.0129167,-0.0129167,0.0,2456983.451,0.01,-0.01,0.0,,,,,K2,11.564,0.028999999999999998,0.0,11.283,0.026000000000000002,0.0,-6.530138888888889
3593,K2-75,c,K2-75 c,Transit,0,2,18.311,0.014,-0.014,0.0,0.1429,0.0025,-0.0025,0.0,,,,,,,,,,,,,,0.247,0.034,-0.034,0.0,,,,,0,0,1,22h35m22.76s,338.844849,-07d28m11.5s,-7.469853,570.86,15.34,-15.34,0.0,570.86,15.34,-15.34,0.0,12.700999999999999,0.031,0.0,12.589,,0.0,5995.0,94.0,-94.0,0.0,1.16,0.06,-0.06,0.0,1.56,0.15,-0.15,0.0,2016-07-18,1,,,,,0.2675,0.035416699999999995,-0.035416699999999995,0.0,2456992.715,0.027,-0.027,0.0,,,,,K2,11.564,0.028999999999999998,0.0,11.283,0.026000000000000002,0.0,-6.530138888888889
3619,WASP-15,b,WASP-15 b,Transit,0,1,3.7521,1e-05,-1e-05,0.0,,,,0.0,0.0,,,0.0,85.96,0.35,-0.35,0.0,0.54,0.29,-0.29,0.0,Mass,1.41,0.36,-0.36,0.0,,,,0.0,0,0,0,13h55m42.71s,208.92793899999998,-32d09m34.6s,-32.159607,284.35,3.36,-3.36,0.0,284.35,3.36,-3.36,0.0,11.0,,0.0,10.797,,0.0,6300.0,100.0,-100.0,0.0,1.18,0.93,-0.93,0.0,1.48,0.38,-0.38,0.0,2018-04-26,1,171.6282,92.1707,-92.1707,0.0,,,,0.0,,,,0.0,,,,0.0,SuperWASP,9.956,0.023,0.0,9.713,0.025,0.0,-31.84038888888889
3620,WASP-16,b,WASP-16 b,Transit,0,1,3.1186,1.4e-05,-1.4e-05,0.0,,,,0.0,0.0,,,0.0,85.22,0.35,-0.35,0.0,1.24,0.25,-0.25,0.0,Mass,1.22,0.1,-0.1,0.0,,,,0.0,0,0,0,14h18m43.93s,214.683032,-20d16m31.7s,-20.275484,195.2,1.93,-1.93,0.0,195.2,1.93,-1.93,0.0,,,,11.125,,0.0,5700.0,150.0,-150.0,0.0,1.78,0.54,-0.54,0.0,1.14,0.09,-0.09,0.0,2018-04-26,1,394.1092,79.4575,-79.4575,0.0,,,,0.0,,,,0.0,,,,0.0,SuperWASP,9.984,0.024,0.0,9.658999999999999,0.021,0.0,-19.72452777777778
3621,WASP-17,b,WASP-17 b,Transit,0,1,3.73543,8e-06,-8e-06,0.0,,,,0.0,0.0,,,0.0,86.63,0.42,-0.42,0.0,0.78,0.23,-0.23,0.0,Mass,1.87,0.24,-0.24,0.0,,,,0.0,0,0,0,15h59m50.95s,239.962306,-28d03m42.2s,-28.061733,410.41,8.72,-8.72,0.0,410.41,8.72,-8.72,0.0,11.6,,0.0,11.38,,0.0,6550.0,100.0,-100.0,0.0,2.28,0.99,-0.99,0.0,1.49,0.19,-0.19,0.0,2018-04-26,1,247.9074,73.1009,-73.1009,0.0,,,,0.0,,,,0.0,,,,0.0,SuperWASP,10.509,0.027000000000000003,0.0,10.319,0.024,0.0,-27.938277777777778
3622,WASP-18,b,WASP-18 b,Transit,0,2,0.94124,2.34e-06,-2.34e-06,0.0,0.02,,,0.0,,,,0.0,85.68,0.27899999999999997,-0.27899999999999997,0.0,10.42954,,,0.0,Mass,,,,0.0,,,,0.0,1,0,0,01h37m25.03s,24.354311,-45d40m40.4s,-45.677887,123.92,0.37,-0.37,0.0,123.92,0.37,-0.37,0.0,9.302999999999999,0.018000000000000002,0.0,9.166,,0.0,6400.0,,,0.0,1.22,,,0.0,1.23,,,0.0,2019-12-05,1,3314.82,,,0.0,,,,0.0,,,,0.0,,,,0.0,SuperWASP,8.408999999999999,0.018000000000000002,0.0,8.231,0.055,0.0,-44.32211111111111
3623,WASP-19,b,WASP-19 b,Transit,0,1,0.78883899,4e-08,-4e-08,0.0,0.01634,0.00023999999999999998,-0.00023999999999999998,0.0,0.002,0.014,-0.002,0.0,78.78,0.58,-0.58,0.0,1.069,0.038,-0.037,0.0,Mass,1.392,0.04,-0.04,0.0,0.492,0.046,-0.046,0.0,0,0,0,09h53m40.08s,148.417002,-45d39m33.1s,-45.659191,270.41,1.72,-1.72,0.0,270.41,1.72,-1.72,0.0,12.59,,0.0,12.109000000000002,,0.0,5568.0,71.0,-71.0,0.0,0.9,0.04,-0.04,0.0,1.0,0.02,-0.02,0.0,2016-08-18,1,339.76027,12.077539999999999,-11.75971,0.0,,,,,2455708.5346259996,1.9e-05,-1.9e-05,0.0,,,,,SuperWASP,10.911,0.026000000000000002,0.0,10.602,0.021,0.0,-44.340805555555555
3624,WASP-20,b,WASP-20 b,Transit,0,1,4.8996284,3.3e-06,-3.3e-06,0.0,0.06,0.0006900000000000001,-0.0006900000000000001,0.0,0.0,,,0.0,85.56,0.22,-0.22,0.0,0.311,0.017,-0.017,0.0,Mass,1.462,0.059000000000000004,-0.059000000000000004,0.0,0.132,0.016,-0.016,0.0,0,0,0,00h20m38.53s,5.160558999999999,-23d56m08.6s,-23.935728,210.0,20.0,-20.0,0.0,,,,,10.68,,0.0,10.65,,0.0,5940.0,100.0,-100.0,0.0,1.2,0.04,-0.04,0.0,1.39,0.04,-0.04,0.0,2015-03-05,1,98.841,5.403,-5.403,0.0,0.1418,0.0014,-0.0014,0.0,2455715.65562,0.00029,-0.00029,0.0,0.718,0.018,-0.018,0.0,SuperWASP,9.701,0.017,0.0,9.417,0.02,0.0,-22.06427777777778
3626,WASP-22,b,WASP-22 b,Transit,0,1,3.53269,1e-05,-1e-05,0.0,,,,0.0,0.02,0.01,-0.01,0.0,89.2,0.5,-0.5,0.0,0.67,0.19,-0.19,0.0,Mass,1.23,0.14,-0.14,0.0,,,,0.0,0,0,0,03h31m16.33s,52.818043,-23d49m10.9s,-23.819702,320.5,5.6,-5.6,0.0,320.5,5.6,-5.6,0.0,12.0,,0.0,11.582,,0.0,6000.0,100.0,-100.0,0.0,1.46,0.63,-0.63,0.0,1.24,0.13,-0.13,0.0,2018-04-26,1,212.9461,60.3877,-60.3877,0.0,,,,0.0,,,,0.0,,,,0.0,SuperWASP,10.634,0.021,0.0,10.392000000000001,0.023,0.0,-22.180305555555556
3627,WASP-23,b,WASP-23 b,Transit,0,1,2.9444256,1.1e-06,-1.3e-06,0.0,0.0376,0.0016,-0.0024,0.0,0.062,,,1.0,88.39,0.79,-0.45,0.0,0.884,0.088,-0.099,0.0,Mass,0.9620000000000001,0.047,-0.055999999999999994,0.0,,,,,0,0,0,06h44m30.62s,101.127587,-42d45m42.6s,-42.761826,208.74,1.03,-1.03,0.0,208.74,1.03,-1.03,0.0,,,,12.321,,0.0,5150.0,100.0,,0.0,0.78,0.13,,0.0,0.77,0.05,,0.0,2014-05-14,1,280.95,27.968,-31.464,0.0,0.09976,0.00031,-0.00039,0.0,2455320.12363,0.00011999999999999999,-0.00013000000000000002,0.0,,,,,SuperWASP,10.96,0.023,0.0,10.514000000000001,0.021,0.0,-41.238166666666665
3628,WASP-24,b,WASP-24 b,Transit,0,1,2.34121,2e-06,-2e-06,0.0,,,,0.0,0.0,,,0.0,83.64,0.29,-0.29,0.0,1.24,0.29,-0.29,0.0,Mass,1.38,0.16,-0.16,0.0,,,,0.0,0,0,0,15h08m51.74s,227.21558599999997,+02d20m35.9s,2.3433040000000003,325.05,4.48,-4.48,0.0,325.05,4.48,-4.48,0.0,11.306,0.10800000000000001,0.0,11.394,,0.0,6075.0,100.0,-100.0,0.0,1.43,0.5,-0.5,0.0,1.42,0.16,-0.16,0.0,2018-04-26,1,394.1092,92.1707,-92.1707,0.0,,,,0.0,,,,0.0,,,,0.0,SuperWASP,10.457,0.022000000000000002,0.0,10.219,0.026000000000000002,0.0,2.3433055555555558
3629,WASP-25,b,WASP-25 b,Transit,0,1,3.76483,5e-06,-5e-06,0.0,,,,0.0,0.0,,,0.0,88.0,0.5,-0.5,0.0,0.44,0.1,-0.1,0.0,Mass,1.07,0.1,-0.1,0.0,,,,0.0,0,0,0,13h01m26.37s,195.359879,-27d31m19.9s,-27.5222,212.7,1.46,-1.46,0.0,212.7,1.46,-1.46,0.0,11.88,,0.0,11.687999999999999,,0.0,5750.0,100.0,-100.0,0.0,0.67,0.22,-0.22,0.0,0.8,0.08,-0.08,0.0,2018-04-26,1,139.8452,31.783,-31.783,0.0,,,,0.0,,,,0.0,,,,0.0,SuperWASP,10.595999999999998,0.027000000000000003,0.0,10.267999999999999,0.023,0.0,-26.477805555555555
3630,WASP-26,b,WASP-26 b,Transit,0,1,2.7566,1e-05,-1e-05,0.0,,,,0.0,0.0,,,0.0,82.5,0.5,-0.5,0.0,0.85,0.23,-0.23,0.0,Mass,1.21,0.15,-0.15,0.0,,,,0.0,0,0,0,00h18m24.70s,4.6028970000000005,-15d16m02.3s,-15.267304999999999,254.51,4.7,-4.7,0.0,254.51,4.7,-4.7,0.0,,,,10.994000000000002,,0.0,6034.0,31.0,-31.0,0.0,0.86,0.34,-0.34,0.0,1.22,0.15,-0.15,0.0,2018-04-26,1,270.1555,73.1009,-73.1009,0.0,,,,0.0,,,,0.0,,,,0.0,SuperWASP,10.021,0.022000000000000002,0.0,9.775,0.023,0.0,-14.732694444444444
3631,WASP-28,b,WASP-28 b,Transit,0,1,3.40883,6e-06,-6e-06,0.0,0.04469,0.0007599999999999999,-0.0007599999999999999,0.0,0.0,,,0.0,88.61,0.67,-0.67,0.0,0.907,0.043,-0.043,0.0,Mass,1.213,0.042,-0.042,0.0,0.676,0.063,-0.063,0.0,0,0,1,23h34m27.88s,353.616152,-01d34m48.2s,-1.580064,410.0,70.0,-70.0,0.0,351.95,5.63,-5.63,0.0,12.03,,0.0,12.029000000000002,,0.0,6150.0,140.0,-140.0,0.0,1.02,0.05,-0.05,0.0,1.09,0.03,-0.03,0.0,2015-03-05,1,288.26,13.666,-13.666,0.0,0.1349,0.001,-0.001,0.0,2455290.4051900003,0.00031,-0.00031,0.0,0.21,0.1,-0.1,0.0,SuperWASP,11.078,0.026000000000000002,0.0,10.762,0.023,0.0,-0.41994444444444445
